city,hotel,price,score,reviews count,url
"Carrefour,Haiti",Marriott Port-au-Prince Hotel,$139,8.5,105,https://www.booking.com/hotel/ht/Marriott-PortauPrince-Hotel
"Carrefour,Haiti",Le Plaza Hotel,$125,7.8,107,https://www.booking.com/hotel/ht/Le-Plaza-Hotel
"Carrefour,Haiti",Park Hostel,$56,8.7,36,https://www.booking.com/hotel/ht/Park-Hostel
"Carrefour,Haiti",NH Haiti El Rancho,$131,7.4,261,https://www.booking.com/hotel/ht/NH-Haiti-El-Rancho
"Carrefour,Haiti",Hotel Villa Therese,$159,8.5,104,https://www.booking.com/hotel/ht/Hotel-Villa-Therese
"Ambon,Indonesia",The Natsepa Resort and Conference Center,$106,8.0,214,https://www.booking.com/hotel/id/The-Natsepa-Resort-and-Conference-Center
"Ambon,Indonesia",Swiss-Belhotel Ambon,$55,7.5,72,https://www.booking.com/hotel/id/SwissBelhotel-Ambon
"Ambon,Indonesia",Hotel Santika Premiere Ambon,$65,7.6,37,https://www.booking.com/hotel/id/Hotel-Santika-Premiere-Ambon
"Ambon,Indonesia",Rumaruma Farvet Residence @ Ambon,$22,8.6,53,https://www.booking.com/hotel/id/Rumaruma-Farvet-Residence-Ambon
"Ambon,Indonesia",Biz Hotel Ambon,$25,8.0,94,https://www.booking.com/hotel/id/Biz-Hotel-Ambon
"Minō,Japan",Fairfield by Marriott Gifu Mino,$88,8.8,129,https://www.booking.com/hotel/jp/Fairfield-by-Marriott-Gifu-Mino
"Minō,Japan",Ballarat Clunes,$47,7.7,311,https://www.booking.com/hotel/jp/Ballarat-Clunes
"Minō,Japan",Guest House Warabi,$61,9.2,35,https://www.booking.com/hotel/jp/Guest-House-Warabi
"Minō,Japan",古民家クルンズ,$221,8.8,5,https://www.booking.com/hotel/jp/古民家クルンズ
"Minō,Japan",Hotel Route-Inn Seki,$80,7.4,221,https://www.booking.com/hotel/jp/Hotel-RouteInn-Seki
"Nerkunram,India",Layalee Grande Hotel Chennai,$89,7.2,38,https://www.booking.com/hotel/in/Layalee-Grande-Hotel-Chennai
"Nerkunram,India",Beverly Hotel,$42,7.0,66,https://www.booking.com/hotel/in/Beverly-Hotel
"Nerkunram,India","The Raintree, Anna Salai",$84,7.8,681,https://www.booking.com/hotel/in/The-Raintree-Anna-Salai
"Nerkunram,India",Pharos Hotels,$60,7.8,162,https://www.booking.com/hotel/in/Pharos-Hotels
"Nerkunram,India",Treebo Trend Vetri Supreme Residency,$34,6.2,61,https://www.booking.com/hotel/in/Treebo-Trend-Vetri-Supreme-Residency
"Melíssia,Greece",Vacation House Dionysia,$27,9.4,53,https://www.booking.com/hotel/gr/Vacation-House-Dionysia
"Melíssia,Greece",Traditional Luxury Villa ARMONIA,$433,9.7,3,https://www.booking.com/hotel/gr/Traditional-Luxury-Villa-ARMONIA
"Melíssia,Greece","Gerofotis Traditional Guesthouse est 1892 - Close to Aigio, Akoli, Selianitika",$70,9.4,114,https://www.booking.com/hotel/gr/Gerofotis-Traditional-Guesthouse-est-1892-Close-to-Aigio-Akoli-Selianitika
"Melíssia,Greece",Giogarakis Suites,$130,9.6,92,https://www.booking.com/hotel/gr/Giogarakis-Suites
"Melíssia,Greece",Amario Suites Hotel,$112,9.7,90,https://www.booking.com/hotel/gr/Amario-Suites-Hotel
"Jouy-le-Moutier,France",Le lodge des Villettes,Not Available,9.3,24,https://www.booking.com/hotel/fr/Le-lodge-des-Villettes
"Jouy-le-Moutier,France",Hôtel l'Amandier,$112,8.1,"1,740",https://www.booking.com/hotel/fr/Hôtel-lAmandier
"Jouy-le-Moutier,France",Hotel Armoni Paris,$242,8.1,"1,829",https://www.booking.com/hotel/fr/Hotel-Armoni-Paris
"Jouy-le-Moutier,France",Citadines Trocadéro Paris,$168,8.4,"1,970",https://www.booking.com/hotel/fr/Citadines-Trocadéro-Paris
"Jouy-le-Moutier,France",11BAUER Paris St Ouen,$101,9.5,13,https://www.booking.com/hotel/fr/11BAUER-Paris-St-Ouen
"Maturín,Venezuela",Gran Hotel CCP Suites,$130,6.3,11,https://www.booking.com/hotel/ve/Gran-Hotel-CCP-Suites
"Takasaki,Japan",Takasaki Washington Hotel Plaza,$72,7.5,"1,127",https://www.booking.com/hotel/jp/Takasaki-Washington-Hotel-Plaza
"Takasaki,Japan",Hotel Metropolitan Takasaki,$135,8.0,364,https://www.booking.com/hotel/jp/Hotel-Metropolitan-Takasaki
"Takasaki,Japan",Dormy Inn Takasaki,$98,8.0,754,https://www.booking.com/hotel/jp/Dormy-Inn-Takasaki
"Takasaki,Japan",Matoi Hostel & Bar,$53,9.0,88,https://www.booking.com/hotel/jp/Matoi-Hostel-Bar
"Takasaki,Japan",APA Hotel Takasaki Ekimae,$71,6.7,"2,220",https://www.booking.com/hotel/jp/APA-Hotel-Takasaki-Ekimae
"Middleton,United+Kingdom",The 皇帝,$66,Not Available,Not Available,https://www.booking.com/hotel/gb/The-皇帝
"Middleton,United+Kingdom",Assheton Hotel,$48,2.4,"1,042",https://www.booking.com/hotel/gb/Assheton-Hotel
"Middleton,United+Kingdom","Middleton, Manchester",$152,7.1,7,https://www.booking.com/hotel/gb/Middleton-Manchester
"Middleton,United+Kingdom",Spacious Double Bedroom Greater Manchester,$59,7.0,1,https://www.booking.com/hotel/gb/Spacious-Double-Bedroom-Greater-Manchester
"Middleton,United+Kingdom",Private RoomB Middleton Manchester,$63,5.6,14,https://www.booking.com/hotel/gb/Private-RoomB-Middleton-Manchester
"Shizuishan,China",7Days Premium Shizuishan Dawukou,$28,Not Available,Not Available,https://www.booking.com/hotel/cn/7Days-Premium-Shizuishan-Dawukou
"Kouribga,Morocco",ZELLAKA hôtel & café,$31,7.8,74,https://www.booking.com/hotel/ma/ZELLAKA-hôtel-café
"Kouribga,Morocco",Hôtel Badraoui,$47,Not Available,Not Available,https://www.booking.com/hotel/ma/Hôtel-Badraoui
"Kouribga,Morocco",Zino house,$29,3.0,1,https://www.booking.com/hotel/ma/Zino-house
"Kouribga,Morocco",Café polock ou hammam narjiss,$24,Not Available,Not Available,https://www.booking.com/hotel/ma/Café-polock-ou-hammam-narjiss
"Kouribga,Morocco",Marrakich,"$6,241",Not Available,Not Available,https://www.booking.com/hotel/ma/Marrakich
"Princes+Town,Trinidad+and+Tobago",Robbie's Rental House and Tourist Tourguiding Services,Not Available,1.0,1,https://www.booking.com/hotel/tt/Robbies-Rental-House-and-Tourist-Tourguiding-Services
"Princes+Town,Trinidad+and+Tobago",Metro Hotel Couva,$105,7.5,350,https://www.booking.com/hotel/tt/Metro-Hotel-Couva
"Princes+Town,Trinidad+and+Tobago",Touchstone Vacation Villa,$525,10,1,https://www.booking.com/hotel/tt/Touchstone-Vacation-Villa
"Princes+Town,Trinidad+and+Tobago",Cara Hotels Trinidad,$192,7.2,29,https://www.booking.com/hotel/tt/Cara-Hotels-Trinidad
"Princes+Town,Trinidad+and+Tobago",ELLE'S B&B,$90,9.5,4,https://www.booking.com/hotel/tt/ELLES-BB
"Sant’Arpino,Italy",Benjoi Camere,$92,9.6,20,https://www.booking.com/hotel/it/Benjoi-Camere
"Sant’Arpino,Italy",Palazzo Mulada,$98,8.5,315,https://www.booking.com/hotel/it/Palazzo-Mulada
"Sant’Arpino,Italy",Building Hotel,$107,9.2,470,https://www.booking.com/hotel/it/Building-Hotel
"Sant’Arpino,Italy",Villa Mafalda B&B,$98,9.6,38,https://www.booking.com/hotel/it/Villa-Mafalda-BB
"Sant’Arpino,Italy",La Resilienza Relais,$114,10,1,https://www.booking.com/hotel/it/La-Resilienza-Relais
"Butuan,Philippines",Almont Inland Resort,$40,7.6,204,https://www.booking.com/hotel/ph/Almont-Inland-Resort
"Butuan,Philippines",Go Hotels Butuan,$26,7.7,457,https://www.booking.com/hotel/ph/Go-Hotels-Butuan
"Butuan,Philippines",Watergate Boutique Hotel,$55,8.3,391,https://www.booking.com/hotel/ph/Watergate-Boutique-Hotel
"Butuan,Philippines",RedDoorz @ Johsons Pension House Butuan City,$14,8.0,1,https://www.booking.com/hotel/ph/RedDoorz-Johsons-Pension-House-Butuan-City
"Butuan,Philippines",Butuan Grand Palace Hotel,$28,7.7,480,https://www.booking.com/hotel/ph/Butuan-Grand-Palace-Hotel
"Lahad+Datu,Malaysia","My Inn Hotel Lahad Datu, Sabah",$40,7.5,178,https://www.booking.com/hotel/my/My-Inn-Hotel-Lahad-Datu-Sabah
"Lahad+Datu,Malaysia",Bike and Tours Bed and Breakfast,$34,9.7,163,https://www.booking.com/hotel/my/Bike-and-Tours-Bed-and-Breakfast
"Lahad+Datu,Malaysia",Hotel De Leon II,$26,7.7,237,https://www.booking.com/hotel/my/Hotel-De-Leon-II
"Lahad+Datu,Malaysia",Grace Hotel Lahad Datu,$26,7.6,199,https://www.booking.com/hotel/my/Grace-Hotel-Lahad-Datu
"Lahad+Datu,Malaysia",Fajar Hotel,$23,7.1,82,https://www.booking.com/hotel/my/Fajar-Hotel
"La+Trinidad,Philippines",Budget-friendly Baguio Homestay,$22,Not Available,Not Available,https://www.booking.com/hotel/ph/Budgetfriendly-Baguio-Homestay
"La+Trinidad,Philippines",Tinker's Cabin Baguio,$84,Not Available,Not Available,https://www.booking.com/hotel/ph/Tinkers-Cabin-Baguio
"La+Trinidad,Philippines",The Courtyards Goshen,$81,7.7,67,https://www.booking.com/hotel/ph/The-Courtyards-Goshen
"La+Trinidad,Philippines",Wanay's Rocky Mountain Homestay,$21,8.3,223,https://www.booking.com/hotel/ph/Wanays-Rocky-Mountain-Homestay
"La+Trinidad,Philippines",Blue Haven Unit 2,$23,9.0,7,https://www.booking.com/hotel/ph/Blue-Haven-Unit-2
"Luodong,Taiwan",Kano Resort,$92,7.9,298,https://www.booking.com/hotel/tw/Kano-Resort
"Luodong,Taiwan",Sun Sweet Hotel,$57,7.8,"1,843",https://www.booking.com/hotel/tw/Sun-Sweet-Hotel
"Luodong,Taiwan",Artch Inn,$63,7.9,"2,551",https://www.booking.com/hotel/tw/Artch-Inn
"Luodong,Taiwan",Anho Chew Hotel,$75,7.9,"1,507",https://www.booking.com/hotel/tw/Anho-Chew-Hotel
"Luodong,Taiwan",CHECK inn HIVE,$100,8.7,884,https://www.booking.com/hotel/tw/CHECK-inn-HIVE
"Bhārella,Bangladesh",Q Palace,$20,4.0,3,https://www.booking.com/hotel/bd/Q-Palace
"Bhārella,Bangladesh",Oasis Hotel,$28,6.6,21,https://www.booking.com/hotel/bd/Oasis-Hotel
"Amroha,India",SPOT ON 81155 Tarun Guest House,$10,Not Available,Not Available,https://www.booking.com/hotel/in/SPOT-ON-81155-Tarun-Guest-House
"Amroha,India",OYO M K Guest House,$10,Not Available,Not Available,https://www.booking.com/hotel/in/OYO-M-K-Guest-House
"Amroha,India",SPOT ON HOME 80962H RK Guest House,$14,Not Available,Not Available,https://www.booking.com/hotel/in/SPOT-ON-HOME-80962H-RK-Guest-House
"Amroha,India",OYO Homes A.k Guest House,$13,Not Available,Not Available,https://www.booking.com/hotel/in/OYO-Homes-Ak-Guest-House
"Amroha,India",OYO Highway Destiny,$12,Not Available,Not Available,https://www.booking.com/hotel/in/OYO-Highway-Destiny
"Jōyō,Japan",Hotel Route-Inn Mitsukaido Ekimae,$72,7.7,408,https://www.booking.com/hotel/jp/Hotel-RouteInn-Mitsukaido-Ekimae
"Jōyō,Japan",Tsukuba Town Hotel - Vacation STAY 65198v,$95,Not Available,Not Available,https://www.booking.com/hotel/jp/Tsukuba-Town-Hotel-Vacation-STAY-65198v
"Jōyō,Japan",Tsukuba Town Hotel - Vacation STAY 65207v,$101,Not Available,Not Available,https://www.booking.com/hotel/jp/Tsukuba-Town-Hotel-Vacation-STAY-65207v
"Jōyō,Japan",Tsukuba Town Hotel - Vacation STAY 65211v,$187,Not Available,Not Available,https://www.booking.com/hotel/jp/Tsukuba-Town-Hotel-Vacation-STAY-65211v
"Jōyō,Japan",Tsukuba Town Hotel - Vacation STAY 65201v,$101,Not Available,Not Available,https://www.booking.com/hotel/jp/Tsukuba-Town-Hotel-Vacation-STAY-65201v
"Leicester,United+Kingdom","Holiday Inn Leicester City, an IHG Hotel",$98,8.4,"2,499",https://www.booking.com/hotel/gb/Holiday-Inn-Leicester-City-an-IHG-Hotel
"Leicester,United+Kingdom",Ramada Encore Leicester City Centre,$107,7.7,"3,110",https://www.booking.com/hotel/gb/Ramada-Encore-Leicester-City-Centre
"Leicester,United+Kingdom",Novotel Leicester,$124,8.7,"2,576",https://www.booking.com/hotel/gb/Novotel-Leicester
"Leicester,United+Kingdom",ibis Leicester,$72,7.6,"1,863",https://www.booking.com/hotel/gb/ibis-Leicester
"Leicester,United+Kingdom",The Gresham Aparthotel,$97,8.9,"2,900",https://www.booking.com/hotel/gb/The-Gresham-Aparthotel
"Toyohashi,Japan",Hotel Associa Toyohashi,$71,8.3,921,https://www.booking.com/hotel/jp/Hotel-Associa-Toyohashi
"Toyohashi,Japan",Hotel Arc Riche Toyohashi,$114,8.8,530,https://www.booking.com/hotel/jp/Hotel-Arc-Riche-Toyohashi
"Toyohashi,Japan",Comfort Hotel Toyohashi,$58,8.1,732,https://www.booking.com/hotel/jp/Comfort-Hotel-Toyohashi
"Toyohashi,Japan",Hotel Route-Inn Toyohashi Ekimae,$75,8.0,820,https://www.booking.com/hotel/jp/Hotel-RouteInn-Toyohashi-Ekimae
"Toyohashi,Japan",Toyohashi Station Hotel,$62,7.2,636,https://www.booking.com/hotel/jp/Toyohashi-Station-Hotel
"West+Valley+City,United+States",Crystal Inn Hotel & Suites - West Valley City,$117,8.4,537,https://www.booking.com/hotel/us/Crystal-Inn-Hotel-Suites-West-Valley-City
"West+Valley+City,United+States","Staybridge Suites Salt Lake-West Valley City, an IHG Hotel",$137,8.0,292,https://www.booking.com/hotel/us/Staybridge-Suites-Salt-LakeWest-Valley-City-an-IHG-Hotel
"West+Valley+City,United+States","Holiday Inn Express West Valley City, an IHG Hotel",$128,7.9,422,https://www.booking.com/hotel/us/Holiday-Inn-Express-West-Valley-City-an-IHG-Hotel
"West+Valley+City,United+States",Embassy Suites by Hilton Salt Lake West Valley City,$142,8.3,244,https://www.booking.com/hotel/us/Embassy-Suites-by-Hilton-Salt-Lake-West-Valley-City
"West+Valley+City,United+States",Hampton Inn West Valley Salt Lake City,$112,8.5,142,https://www.booking.com/hotel/us/Hampton-Inn-West-Valley-Salt-Lake-City
"Pljevlja,Montenegro",Hotel Gold,$65,8.9,192,https://www.booking.com/hotel/me/Hotel-Gold
"Pljevlja,Montenegro",Family owned self sufficient ECO farm TARA,$34,9.4,18,https://www.booking.com/hotel/me/Family-owned-self-sufficient-ECO-farm-TARA
"Pljevlja,Montenegro",Kljajevica Orchard,$38,8.7,45,https://www.booking.com/hotel/me/Kljajevica-Orchard
"Pljevlja,Montenegro",ZLATNI LEPTIR,$74,Not Available,Not Available,https://www.booking.com/hotel/me/ZLATNI-LEPTIR
"Pljevlja,Montenegro",Star Villas Žabljak,$181,9.3,19,https://www.booking.com/hotel/me/Star-Villas-Žabljak
"Chilpancingo,Mexico",KUKO SUITES,$69,Not Available,Not Available,https://www.booking.com/hotel/mx/KUKO-SUITES
"Chilpancingo,Mexico",Capital Suites,$50,9.0,69,https://www.booking.com/hotel/mx/Capital-Suites
"Gedera,Israel",Lear Sense Hotel,$276,9.2,309,https://www.booking.com/hotel/il/Lear-Sense-Hotel
"Gedera,Israel",Barud Gedera Israel,$121,9.8,58,https://www.booking.com/hotel/il/Barud-Gedera-Israel
"Gedera,Israel",שקט במושב בית חלקיה,$197,9.0,1,https://www.booking.com/hotel/il/שקט-במושב-בית-חלקיה
"Gedera,Israel",Estate Spa - Boutique Hotel,$224,8.8,933,https://www.booking.com/hotel/il/Estate-Spa-Boutique-Hotel
"Gedera,Israel",צימר ברחובות - Israeli Home,$149,9.4,87,https://www.booking.com/hotel/il/צימר-ברחובות-Israeli-Home
"Royston,United+Kingdom",Old Bull Inn,$155,8.0,635,https://www.booking.com/hotel/gb/Old-Bull-Inn
"Royston,United+Kingdom",Welcome Home,$139,9.0,105,https://www.booking.com/hotel/gb/Welcome-Home
"Royston,United+Kingdom",Market Hill Apartments,$162,8.4,138,https://www.booking.com/hotel/gb/Market-Hill-Apartments
"Royston,United+Kingdom",Coach house hotel,$125,7.2,675,https://www.booking.com/hotel/gb/Coach-house-hotel
"Royston,United+Kingdom",The Old Magistrates Court,$144,9.5,126,https://www.booking.com/hotel/gb/The-Old-Magistrates-Court
"Māvelikara,India",Hotel Bhagavath Gardens,$36,7.6,5,https://www.booking.com/hotel/in/Hotel-Bhagavath-Gardens
"Māvelikara,India",GLANCY'S GUEST HOUSE,$28,6.0,5,https://www.booking.com/hotel/in/GLANCYS-GUEST-HOUSE
"Māvelikara,India",SS RESIDENCY ROOMS,$15,Not Available,Not Available,https://www.booking.com/hotel/in/SS-RESIDENCY-ROOMS
"Māvelikara,India",SS Residency Holiday Homes,$120,9.0,1,https://www.booking.com/hotel/in/SS-Residency-Holiday-Homes
"Māvelikara,India",SS RESIDENCY APARTMENT,$43,Not Available,Not Available,https://www.booking.com/hotel/in/SS-RESIDENCY-APARTMENT
"Keelung,Taiwan",Evergreen Laurel Hotel - Keelung,$155,8.6,"4,062",https://www.booking.com/hotel/tw/Evergreen-Laurel-Hotel-Keelung
"Keelung,Taiwan",Just Live Inn-Keelung,$69,8.4,"1,487",https://www.booking.com/hotel/tw/Just-Live-InnKeelung
"Keelung,Taiwan",Harbor View Hotel,$60,7.9,571,https://www.booking.com/hotel/tw/Harbor-View-Hotel
"Keelung,Taiwan",KEEBE Hotel,$105,8.3,808,https://www.booking.com/hotel/tw/KEEBE-Hotel
"Keelung,Taiwan",Rhine Inn,$68,7.3,665,https://www.booking.com/hotel/tw/Rhine-Inn
"Bois-Colombes,France",Residhome Bois Colombes Monceau,$80,7.7,"1,488",https://www.booking.com/hotel/fr/Residhome-Bois-Colombes-Monceau
"Bois-Colombes,France",Best Western Plus Suitcase Paris La Défense,$143,8.1,"1,107",https://www.booking.com/hotel/fr/Best-Western-Plus-Suitcase-Paris-La-Défense
"Bois-Colombes,France",Appartement calme proche Paris,$66,9.7,3,https://www.booking.com/hotel/fr/Appartement-calme-proche-Paris
"Bois-Colombes,France",Appartement à 9 minutes de Paris,$122,Not Available,Not Available,https://www.booking.com/hotel/fr/Appartement-à-9-minutes-de-Paris
"Bois-Colombes,France",Superbe appart avec vue panoramique sur La Défense,$139,9.2,80,https://www.booking.com/hotel/fr/Superbe-appart-avec-vue-panoramique-sur-La-Défense
"Drabar,India","Holiday Inn Express Branford-New Haven, an IHG Hotel",$176,8.5,393,https://www.booking.com/hotel/in/Holiday-Inn-Express-BranfordNew-Haven-an-IHG-Hotel
"Drabar,India","Motel 6-Branford, CT - New Haven",$83,6.1,338,https://www.booking.com/hotel/in/Motel-6Branford-CT-New-Haven
"Drabar,India",Baymont by Wyndham Branford/New Haven,$101,6.4,456,https://www.booking.com/hotel/in/Baymont-by-Wyndham-BranfordNew-Haven
"Drabar,India",American Inn,$94,7.8,215,https://www.booking.com/hotel/in/American-Inn
"Drabar,India",Rodeway Inn & Suites Branford - Guilford,$90,6.8,113,https://www.booking.com/hotel/in/Rodeway-Inn-Suites-Branford-Guilford
"Koga,Japan",Hotel Route-Inn Koga Ekimae,$82,7.7,713,https://www.booking.com/hotel/jp/Hotel-RouteInn-Koga-Ekimae
"Koga,Japan",APA Hotel Ibaraki Koga Ekimae,$68,7.9,561,https://www.booking.com/hotel/jp/APA-Hotel-Ibaraki-Koga-Ekimae
"Koga,Japan",Koga Central Hotel,$68,7.1,352,https://www.booking.com/hotel/jp/Koga-Central-Hotel
"Koga,Japan",HOTEL R9 The Yard Koga,$62,8.3,293,https://www.booking.com/hotel/jp/HOTEL-R9-The-Yard-Koga
"Koga,Japan",1日1組限定リニューアルオープン85平米の広々とした貸切のお部屋,$99,8.8,92,https://www.booking.com/hotel/jp/1日1組限定リニューアルオープン85平米の広々とした貸切のお部屋
"Murshidābād,India",Hotel Saan Berhampore,$22,8.4,10,https://www.booking.com/hotel/in/Hotel-Saan-Berhampore
"Murshidābād,India",OYO Hotel Taj International,$19,5.1,8,https://www.booking.com/hotel/in/OYO-Hotel-Taj-International
"Murshidābād,India",THE FAME HOTEL,$41,5.0,3,https://www.booking.com/hotel/in/THE-FAME-HOTEL
"Murshidābād,India",OYO Flagship 67063 Roy Villa Resort,$20,1.0,1,https://www.booking.com/hotel/in/OYO-Flagship-67063-Roy-Villa-Resort
"Frankfort,United+States",Capital Plaza Hotel,$136,7.7,705,https://www.booking.com/hotel/us/Capital-Plaza-Hotel
"Frankfort,United+States",Hampton Inn Frankfort,$128,8.6,211,https://www.booking.com/hotel/us/Hampton-Inn-Frankfort
"Frankfort,United+States","Holiday Inn Express Hotel & Suites Frankfort, an IHG Hotel",$121,8.4,192,https://www.booking.com/hotel/us/Holiday-Inn-Express-Hotel-Suites-Frankfort-an-IHG-Hotel
"Frankfort,United+States",Bluegrass Inn,$91,7.5,535,https://www.booking.com/hotel/us/Bluegrass-Inn
"Frankfort,United+States",Home2 Suites By Hilton Frankfort,$152,8.7,189,https://www.booking.com/hotel/us/Home2-Suites-By-Hilton-Frankfort
"Addlestone,United+Kingdom",The Crouch Oak,$95,7.2,370,https://www.booking.com/hotel/gb/The-Crouch-Oak
"Addlestone,United+Kingdom",Addlestone Weybridge Stunning 2 bedroom 2 bath,$272,Not Available,Not Available,https://www.booking.com/hotel/gb/Addlestone-Weybridge-Stunning-2-bedroom-2-bath
"Addlestone,United+Kingdom",Addlestone - Stylish and modern 2 bedroom apartment,$272,9.0,3,https://www.booking.com/hotel/gb/Addlestone-Stylish-and-modern-2-bedroom-apartment
"Addlestone,United+Kingdom",Addlestone - Large Stunning 2 bed room Apartment,$272,6.3,3,https://www.booking.com/hotel/gb/Addlestone-Large-Stunning-2-bed-room-Apartment
"Addlestone,United+Kingdom",Hilton Cobham,$107,7.9,"1,266",https://www.booking.com/hotel/gb/Hilton-Cobham
"Macapá,Brazil",Hotel Do Forte,$81,8.1,"1,152",https://www.booking.com/hotel/br/Hotel-Do-Forte
"Macapá,Brazil",Hotel Macapaba,$48,8.3,147,https://www.booking.com/hotel/br/Hotel-Macapaba
"Macapá,Brazil",ROYAL Hotel & Gastronomia,$53,8.0,842,https://www.booking.com/hotel/br/ROYAL-Hotel-Gastronomia
"Macapá,Brazil",Amapá Hotel,$57,8.3,904,https://www.booking.com/hotel/br/Amapá-Hotel
"Macapá,Brazil",Hostel Meio do Mundo,$25,9.2,63,https://www.booking.com/hotel/br/Hostel-Meio-do-Mundo
"Baguio+City,Philippines",Hotel Elizabeth - Baguio,$44,8.3,586,https://www.booking.com/hotel/ph/Hotel-Elizabeth-Baguio
"Baguio+City,Philippines",G1 Lodge,$81,8.3,558,https://www.booking.com/hotel/ph/G1-Lodge
"Baguio+City,Philippines",Microtel by Wyndham Baguio,$72,8.0,582,https://www.booking.com/hotel/ph/Microtel-by-Wyndham-Baguio
"Baguio+City,Philippines",Venus Parkview Hotel,$78,8.3,191,https://www.booking.com/hotel/ph/Venus-Parkview-Hotel
"Baguio+City,Philippines",Metro Pines Inn,$58,7.5,950,https://www.booking.com/hotel/ph/Metro-Pines-Inn
"Waterbury,United+States",Courtyard Waterbury Downtown,$169,8.0,737,https://www.booking.com/hotel/us/Courtyard-Waterbury-Downtown
"Waterbury,United+States",Hampton Inn Waterbury,$123,7.8,326,https://www.booking.com/hotel/us/Hampton-Inn-Waterbury
"Waterbury,United+States",Quality Inn Waterbury,$94,6.6,412,https://www.booking.com/hotel/us/Quality-Inn-Waterbury
"Waterbury,United+States",Rustic Colonial Home with Private Rooms,$52,9.0,4,https://www.booking.com/hotel/us/Rustic-Colonial-Home-with-Private-Rooms
"Waterbury,United+States",Town Plot Waterbury,$38,6.5,35,https://www.booking.com/hotel/us/Town-Plot-Waterbury
"Yanji,China",Xinming Fashion Hotel,$15,6.7,6,https://www.booking.com/hotel/cn/Xinming-Fashion-Hotel
"Yanji,China",Atour X Hotel Yanji Department Store West Market,$106,Not Available,Not Available,https://www.booking.com/hotel/cn/Atour-X-Hotel-Yanji-Department-Store-West-Market
"Yanji,China",Home Inn Yanji Jiefang Road Pedestrian Street,$31,Not Available,Not Available,https://www.booking.com/hotel/cn/Home-Inn-Yanji-Jiefang-Road-Pedestrian-Street
"Palmerston+North,New+Zealand",B-Ks Premier Motel Palmerston North,$280,8.6,468,https://www.booking.com/hotel/nz/BKs-Premier-Motel-Palmerston-North
"Palmerston+North,New+Zealand",Hacienda Motor Lodge,$310,8.8,748,https://www.booking.com/hotel/nz/Hacienda-Motor-Lodge
"Palmerston+North,New+Zealand",Cornwall Motor Lodge,$193,8.7,"1,364",https://www.booking.com/hotel/nz/Cornwall-Motor-Lodge
"Palmerston+North,New+Zealand",Bentleys Motor Inn,$142,8.4,"1,495",https://www.booking.com/hotel/nz/Bentleys-Motor-Inn
"Palmerston+North,New+Zealand",Drovers Motor Inn,$119,9.0,497,https://www.booking.com/hotel/nz/Drovers-Motor-Inn
"Nelson,New+Zealand",The Beachcomber Hotel,$132,8.0,"2,510",https://www.booking.com/hotel/nz/The-Beachcomber-Hotel
"Nelson,New+Zealand",Tides Hotel,$176,8.6,"2,360",https://www.booking.com/hotel/nz/Tides-Hotel
"Nelson,New+Zealand",The Prince Albert Backpackers & Bar,$68,8.2,721,https://www.booking.com/hotel/nz/The-Prince-Albert-Backpackers-Bar
"Nelson,New+Zealand","The Honest Lawyer, Ascend Hotel Collection",$111,8.3,663,https://www.booking.com/hotel/nz/The-Honest-Lawyer-Ascend-Hotel-Collection
"Nelson,New+Zealand",Joya Garden & Villa Studios,$102,9.4,259,https://www.booking.com/hotel/nz/Joya-Garden-Villa-Studios
"Wallington,United+Kingdom","London Croydon Aerodrome Hotel, BW Signature Collection",$59,7.0,"2,339",https://www.booking.com/hotel/gb/London-Croydon-Aerodrome-Hotel-BW-Signature-Collection
"Wallington,United+Kingdom",Grand Sapphire Hotel & Banqueting,$114,7.2,"3,090",https://www.booking.com/hotel/gb/Grand-Sapphire-Hotel-Banqueting
"Wallington,United+Kingdom",Leonardo Hotel London Croydon - formerly Jurys Inn,$91,8.4,"1,331",https://www.booking.com/hotel/gb/Leonardo-Hotel-London-Croydon-formerly-Jurys-Inn
"Wallington,United+Kingdom",Hampton by Hilton London Croydon,$109,8.7,"2,240",https://www.booking.com/hotel/gb/Hampton-by-Hilton-London-Croydon
"Wallington,United+Kingdom","Holiday Inn London Sutton, an IHG Hotel",$96,7.8,"2,031",https://www.booking.com/hotel/gb/Holiday-Inn-London-Sutton-an-IHG-Hotel
"Aïn+Temouchent,Algeria",EL MALEH,$37,Not Available,Not Available,https://www.booking.com/hotel/dz/EL-MALEH
"Aïn+Temouchent,Algeria",Appartement T3 Béni saf,$30,Not Available,Not Available,https://www.booking.com/hotel/dz/Appartement-T3-Béni-saf
"Sale,United+Kingdom",The Belmore,$114,8.9,"1,176",https://www.booking.com/hotel/gb/The-Belmore
"Sale,United+Kingdom",Eskdale Lodge,$95,7.8,742,https://www.booking.com/hotel/gb/Eskdale-Lodge
"Sale,United+Kingdom","Flat in leafy Sale, Manchester",$168,Not Available,Not Available,https://www.booking.com/hotel/gb/Flat-in-leafy-Sale-Manchester
"Sale,United+Kingdom",Rose View- a lovely private 1 Bed Bungalow in Sale,$95,9.1,123,https://www.booking.com/hotel/gb/Rose-View-a-lovely-private-1-Bed-Bungalow-in-Sale
"Sale,United+Kingdom",Trivelles Belforte Hotel,$98,6.1,701,https://www.booking.com/hotel/gb/Trivelles-Belforte-Hotel
"Buikwe,Uganda",olive Palm Suites,$25,Not Available,Not Available,https://www.booking.com/hotel/ug/olive-Palm-Suites
